instance_id,merged_answer,file_matches,file_match_count,resolved
pylint-dev__pylint-6528,"The specific ignore settings not being adhered to in recursive mode are `--ignore`, `--ignore-paths`, and `--ignore-patterns`. These settings are supposed to skip certain files or directories, but they aren't respected in recursive mode. For instance, files in a directory like `.a/foo.py` should be ignored based on the settings and current configuration, but they are incorrectly processed. No additional error messages or warnings are being generated; it's simply that ignored files still appear in the output when they should not.",[],0,0
scikit-learn__scikit-learn-10844,,[],0,0
scikit-learn__scikit-learn-10297,The `store_cv_values` parameter is intended to store cross-validation values for each alpha if set to True. Its purpose is to keep these values as an attribute in the `RidgeClassifierCV` class after fitting the model. The documentation mentioned it as part of the expected functionality. The exact error message when using this parameter is: `TypeError: __init__() got an unexpected keyword argument 'store_cv_values'`.,[],0,0
pytest-dev__pytest-7490,"The expected behavior is that when you add an xfail marker dynamically to a test using `request.node.add_marker(mark)`, pytest should treat the test as expected to fail, similar to a test marked statically with xfail. In pytest 5.x, this would result in the test being reported as xfailed when it fails. However, in pytest 6.0.0rc0, the actual behavior is that the test fails with an `AssertionError` instead of being reported as xfailed.",[],0,0
scikit-learn__scikit-learn-10908,"Certainly! The `CountVectorizer` class is a part of the `sklearn.feature_extraction.text` module and is used for converting a collection of text documents to a matrix of token counts. When a vocabulary is provided at initialization, it's expected that you should be able to use the vectorizer without explicitly fitting it, as the vocabulary should serve the same purpose as fitting.

The issue arises when using the `get_feature_names` method. Currently, it raises a `NotFittedError` if the vectorizer hasn't been explicitly fitted, even if a vocabulary was provided during initialization. This behavior is inconsistent with the `transform` method, which works without fitting in this case, because it internally validates and sets the `vocabulary_` attribute. Thus, if a vocabulary is given, `get_feature_names` should ideally not raise a `NotFittedError`.",[],0,0
pytest-dev__pytest-5631,,[],0,0
scikit-learn__scikit-learn-12585,"The `clone` function is expected to handle parameters that are estimator types without raising an error. In this specific case, the issue occurs when an estimator class (not an instance) is passed as a parameter. The example provided in the issue illustrates this with `StandardScaler` being used as a parameter for another `StandardScaler`. This causes a `TypeError` because the `get_params()` method expects an instance, not a class. The problem seems to arise because the test for whether something is an estimator in `clone` is too loose, potentially causing issues when classes are passed instead of instances.",[],0,0
scikit-learn__scikit-learn-12682,"The component in question is `SparseCoder`, which utilizes the `Lasso` algorithm when the algorithm is set to `lasso_cd`. The particular parameter that needs to be adjustable to prevent convergence warnings is `max_iter`, as it defaults to 1000. This is implemented in the file `sklearn/decomposition/dict_learning.py`.",['sklearn/decomposition/dict_learning.py'],1,0
pytest-dev__pytest-5809,"The `--pastebin` feature submits the output of `pytest` to `bpaste.net`. It currently uses the `lexer=python3`, which is causing ""HTTP Error 400: Bad Request"" for some content. The proposed change is to use the `lexer=text` instead, as the output is arbitrary text and not Python code.",[],0,0
scikit-learn__scikit-learn-12973,"The `LassoLarsIC` class is located in the file `sklearn/linear_model/least_angle.py` in the scikit-learn repository. When the `copy_X` parameter is set to `False` during initialization, the expected behavior is that the input `X` should not be copied within the `fit` method. However, due to the presence of another `copy_X` parameter in the `fit` method itself, the behavior can be unintuitively overridden if not handled properly.

You should focus on the `least_angle.py` file within the `linear_model` module when exploring the repository to understand the context of the issue.",['sklearn/linear_model/least_angle.py'],1,0
pytest-dev__pytest-6197,"In pytest 5.2.3, pytest tries to import any `__init__.py` file under the current directory, which causes an `AssertionError` if there's an assertion like `assert False` inside those files. In version 5.2.2, this behavior did not occur, and the test session would pass without attempting to collect these files.",[],0,0
scikit-learn__scikit-learn-13135,,[],0,0
pytest-dev__pytest-6202,"The specific character sequence being incorrectly replaced is `"".[“` with `""[“` in the test report headline. This affects how the test case name is displayed, and it also causes a test discovery error in vscode-python. The line of code responsible for this replacement is `return s.replace("".["", ""["")` found in `src/_pytest/python.py`. Its original purpose was to support old-style yield tests, which are now removed in pytest 4.0. This replacement can be removed safely to resolve the issue.",['src/_pytest/python.py'],1,True
